gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
11899	7.148	Astn1	0.06	0.06	0.06	0.17
11905	2.761	Serpinc1	0.18	0.21	0.17	0.05
11906	16.439	Atbf1	0.35	0.33	0.28	0.10
11907	4.908	Ate1	7.35	7.04	5.56	0.02
11908	2.329	Atf1	6.77	6.30	10.28	0.53
11909	4.347	Atf2	2.62	2.61	2.03	0.01
11910	1.977	Atf3	4.83	4.60	3.57	0.01
11911	1.725	Atf4	116.95	111.75	86.49	0.00
11920	10.253	Atm	0.30	0.34	0.27	0.02
11921	2.087	Atoh1	0.05	0.04	0.03	0.00
11922	1.955	Neurod6	0.00	0.00	0.00	0.00
11923	3.330	Neurod4	0.01	0.01	0.02	0.64
11924	2.217	Neurog2	0.03	0.03	0.02	0.00
11925	1.540	Neurog3	0.00	0.00	0.00	0.00
11927	0.438	Atox1	68.49	72.79	56.38	0.00
11928	3.650	Atp1a1	25.77	26.52	20.67	0.01
11931	2.422	Atp1b1	36.67	35.80	27.77	0.01
11932	2.959	Atp1b2	88.24	86.10	66.91	0.01
11933	2.530	Atp1b3	19.13	13.37	13.52	0.24
11936	0.722	Fxyd2	2.27	2.39	1.84	0.00
11937	3.440	Atp2a1	11320.64	11483.73	8973.01	0.01
11938	3.984	Atp2a2	44.87	44.63	36.80	0.07
11941	7.164	Atp2b2	0.02	0.02	0.03	0.46
11944	3.447	Atp4a	0.06	0.08	0.08	0.25
11945	1.327	Atp4b	0.07	0.07	0.05	0.00
11946	2.432	Atp5a1	912.94	927.79	717.72	0.00
11947	1.879	Atp5b	1538.02	1548.55	1342.23	0.11
11949	1.081	Atp5c1	437.13	439.52	521.28	0.35
11950	1.644	Atp5f1	130.92	161.85	280.73	0.56
11951	5.259	Atp5g1	1.17	14.50	58.61	0.81
11957	0.758	Atp5j	362.48	371.34	378.43	0.24
11958	0.292	Atp5k	570.24	542.69	791.64	0.47
11964	4.008	Atp6v1a	5.58	5.33	4.41	0.07
11966	2.682	Atp6v1b2	23.52	24.27	18.80	0.00
11972	1.651	Atp6v0d1	32.35	32.27	25.02	0.01
11973	1.332	Atp6v1e1	85.40	82.86	64.79	0.01
11974	0.797	Atp6v0e	28.85	28.82	22.28	0.00
11975	4.000	Atp6v0a1	15.56	15.74	12.22	0.01
11977	5.956	Atp7a	0.96	1.01	0.79	0.01
11979	4.711	Atp7b	0.01	0.01	0.01	0.00
11980	8.249	Atp8a1	4.97	5.04	3.91	0.01
11981	3.733	Atp9a	14.15	14.62	11.30	0.00
11982	5.115	Atp10a	0.65	0.69	0.54	0.01
11983	0.521	Atpif1	30.26	29.84	29.22	0.21
11984	1.151	Atp6v0c	14.69	13.61	103.40	0.90
11987	7.098	Slc7a1	0.80	0.80	0.63	0.02
11988	8.022	Slc7a2	7.77	7.46	5.84	0.01
11989	2.371	Slc7a3	0.00	0.00	0.00	0.00
11990	8.938	Atrn	1.45	1.44	1.16	0.04
11991	6.977	Hnrpd	5.02	4.98	4.00	0.04
11992	1.345	Auh	31.57	35.06	27.13	0.00
11993	1.511	Aup1	51.89	55.48	42.89	0.00
11994	9.048	Pcdh15	0.02	0.02	0.02	0.33
11997	1.225	Akr1b7	8.12	8.68	8.33	0.20
11998	0.507	Avp	0.13	0.12	0.09	0.00
12000	1.811	Avpr2	0.02	0.00	0.00	0.00
12005	3.731	Axin1	7.38	7.16	5.58	0.01
12006	4.243	Axin2	1.26	1.24	0.96	0.01
12007	1.273	Azgp1	0.28	0.26	0.20	0.00
12009	3.567	Azi1	1.85	1.98	1.53	0.00
12010	0.858	B2m	268.68	277.94	214.74	0.00
12012	1.815	Baat	0.02	0.02	0.02	0.00
12013	5.858	Bach1	3.44	3.26	2.97	0.15
12014	4.269	Bach2	0.18	0.17	0.13	0.00
12015	2.150	Bad	9.46	6.84	5.28	0.00
12017	1.273	Bag1	165.29	167.38	129.53	0.00
12018	2.510	Bak1	19.13	19.19	14.93	0.01
12020	1.472	Bapx1	0.09	0.08	0.06	0.00
12021	2.562	Bard1	0.04	0.04	0.03	0.00
12022	1.115	Barx1	0.03	0.03	0.02	0.00
12023	1.486	Barx2	3.79	3.65	2.81	0.00
12028	1.355	Bax	18.67	14.11	10.96	0.01
12029	3.348	Bcl6b	1.14	1.09	0.85	0.02
12032	5.799	Bcan	0.03	0.03	0.04	0.34
12033	1.959	Bcap29	12.16	12.59	9.77	0.01
12034	1.360	Phb2	105.16	111.37	92.41	0.07
12035	4.412	Bcat1	0.12	0.12	0.10	0.05
12036	1.559	Bcat2	65.17	69.57	53.80	0.00
12038	6.209	Bche	1.30	1.22	0.96	0.02
12039	1.655	Bckdha	110.12	111.13	86.03	0.00
12040	1.668	Bckdhb	16.08	19.06	16.62	0.12
12041	2.857	Bckdk	75.20	79.33	61.33	0.00
12042	1.897	Bcl10	6.67	5.96	6.08	0.24
12043	8.325	Bcl2	0.46	0.41	0.32	0.03
12044	0.796	Bcl2a1a	0.04	0.04	0.29	0.90
12045	0.796	Bcl2a1b	0.21	0.19	0.50	0.71
12046	0.444	Bcl2a1c	0.00	0.00	0.11	1.00
12047	0.796	Bcl2a1d	0.00	0.00	0.38	1.00
12048	3.678	Bcl2l1	12.33	8.09	6.32	0.01
12049	1.200	Bcl2l10	0.08	0.08	0.06	0.00
12050	3.461	Bcl2l2	9.99	9.33	7.25	0.01
12051	1.795	Bcl3	0.97	0.93	0.72	0.00
12053	3.285	Bcl6	22.25	21.97	17.05	0.01
12054	1.699	Bcl7b	19.51	13.47	10.49	0.01
12055	0.965	Bcl7c	11.53	11.75	15.51	0.42
12057	2.378	Opn1sw	0.15	0.14	0.12	0.08
12061	1.338	Bdkrb1	0.12	0.11	0.08	0.00
12062	1.680	Bdkrb2	0.37	0.36	0.28	0.00
12064	6.258	Bdnf	0.05	0.05	0.05	0.22
12067	1.213	Ube2n-ps1	0.03	0.02	6.28	1.00
12068	1.466	Bet1	12.05	11.97	9.29	0.01
12069	0.775	Bex2	0.08	0.08	0.63	0.90
12070	0.836	Ngfrap1	3.48	3.23	2.85	0.13
12075	2.372	Bfsp1	0.26	0.24	0.19	0.00
12091	2.517	Glb1	2.67	2.64	2.04	0.00
12095	0.600	Bglap-rs1	0.11	0.10	2.56	0.97
12096	0.682	Bglap1	10.17	9.42	22.30	0.67
12097	0.471	Bglap2	0.49	0.45	5.79	0.94
121021	8.158	Cspg4	1.05	1.07	0.83	0.01
121022	0.780	Mrps6	25.54	24.40	18.84	0.00
12111	2.375	Bgn	30.62	29.65	23.13	0.01
12116	2.071	Bhmt	0.02	0.01	0.03	0.74
12121	3.867	Bicd1	0.08	0.06	0.05	0.00
12122	5.190	Bid	0.88	1.29	0.99	0.00
12123	5.366	Hrk	0.04	0.04	0.04	0.12
12124	0.943	Bik	1.14	1.12	0.86	0.00
12125	5.251	Bcl2l11	0.87	0.83	0.65	0.02
12140	0.762	Fabp7	0.26	0.24	0.22	0.14
12142	5.281	Prdm1	0.12	0.11	0.09	0.09
12143	2.475	Blk	0.48	0.44	0.34	0.00
12144	4.829	Blm	0.35	0.32	0.25	0.02
12145	3.990	Blr1	0.55	1.18	0.91	0.00
12151	3.594	Bmi1	6.08	5.83	7.56	0.41
12153	4.344	Bmp1	4.44	4.08	3.17	0.01
12154	1.263	Bmp10	0.05	0.05	0.04	0.00
12155	3.038	Bmp15	0.01	0.01	0.02	0.50
12156	3.495	Bmp2	0.98	0.79	0.62	0.02
12159	1.994	Bmp4	3.13	2.98	2.39	0.04
12160	3.143	Bmp5	0.92	0.87	0.67	0.00
12161	3.514	Bmp6	4.83	4.73	3.75	0.03
12162	2.181	Bmp7	0.70	0.61	0.48	0.02
12163	1.917	Bmp8a	0.22	0.21	0.16	0.00
12164	2.940	Bmp8b	0.03	0.03	0.02	0.00
12165	2.988	Gdf2	0.00	0.00	0.00	0.00
12166	5.783	Bmpr1a	9.95	9.28	7.26	0.01
12167	5.336	Bmpr1b	0.66	0.62	0.48	0.01
12168	8.027	Bmpr2	3.98	3.17	2.48	0.01
12169	2.985	Bmx	0.22	0.20	0.15	0.00
12173	4.441	Bnc1	0.04	0.03	0.02	0.00
12175	2.429	Bnip2	22.61	23.18	21.63	0.17
12176	1.798	Bnip3	30.27	27.93	122.93	0.82
12177	3.280	Bnip3l	7.54	7.94	19.11	0.68
12180	3.368	Smyd1	212.70	194.92	151.05	0.01
12181	5.473	Bop1	17.43	9.87	7.62	0.00
12182	2.336	Bst1	0.31	0.30	0.23	0.00
12183	2.192	Bpgm	46.95	42.89	33.20	0.00
12189	6.468	Brca1	0.05	0.04	0.04	0.19
12190	11.001	Brca2	0.08	0.07	0.06	0.04
12192	6.254	Zfp36l1	5.12	4.48	4.61	0.25
12193	3.537	Zfp36l2	4.32	4.05	4.59	0.32
12209	2.772	Brs3	0.01	0.01	0.01	0.00
12211	16.212	Birc6	1.22	1.24	0.97	0.02
12212	1.468	Chic1	0.18	0.17	0.19	0.33
12215	1.752	Bsg	412.63	422.98	335.60	0.03
12217	17.643	Bsn	0.06	0.05	0.05	0.24
12223	2.795	Btc	0.18	0.16	0.12	0.00
12224	2.231	Klf5	1.04	1.11	0.97	0.12
12226	1.872	Btg1	5.64	5.12	10.30	0.62
12227	3.083	Btg2	8.13	7.56	5.87	0.01
12228	1.389	Btg3	0.09	0.09	2.05	0.97
12229	2.441	Btk	0.40	0.45	0.35	0.00
12231	4.001	Btn1a1	0.02	0.02	0.02	0.00
12234	3.519	Btrc	7.29	7.53	5.85	0.01
12235	3.349	Bub1	0.13	0.13	0.10	0.00
12236	3.623	Bub1b	0.30	0.31	0.24	0.00
12237	2.055	Bub3	19.76	19.22	17.47	0.15
12238	0.935	Commd3	59.08	62.46	48.35	0.00
12257	0.811	Tspo	57.76	56.65	43.82	0.00
12258	1.819	Serping1	52.80	50.71	39.30	0.01
12259	1.082	C1qa	18.81	17.76	13.73	0.00
12260	1.099	C1qb	18.27	17.12	13.26	0.00
12261	1.165	C1qbp	69.58	72.58	56.23	0.00
12262	1.123	C1qc	17.01	15.27	11.83	0.01
12263	2.586	C2	2.38	2.43	1.87	0.00
12265	5.153	C2ta	0.44	0.44	0.34	0.00
12266	5.133	C3	17.90	19.42	15.02	0.00
12267	3.329	C3ar1	0.42	0.39	0.31	0.02
12268	5.373	C4b	2.36	2.34	3.41	0.47
12269	1.883	C4bp	0.07	0.10	0.08	0.00
12270	1.272	C4bp-ps1	0.00	0.00	0.00	0.00
12273	2.455	C5ar1	0.63	0.59	0.52	0.13
12274	2.838	C6	0.14	0.13	0.11	0.08
12279	1.767	C9	0.04	0.03	0.02	0.00
12282	4.337	Hyou1	5.83	6.02	4.77	0.03
12283	3.784	Cab39	29.74	29.66	25.93	0.12
12286	8.524	Cacna1a	0.24	0.26	0.22	0.08
12287	9.420	Cacna1b	0.02	0.03	0.02	0.00
12288	14.214	Cacna1c	0.21	0.15	0.13	0.08
12289	10.958	Cacna1d	0.09	0.17	0.18	0.26
12290	14.493	Cacna1e	0.02	0.02	0.02	0.24
12291	8.317	Cacna1g	0.21	0.21	0.18	0.09
12292	6.436	Cacna1s	134.93	139.10	108.28	0.01
12293	7.703	Cacna2d1	32.02	31.10	24.17	0.01
12294	7.153	Cacna2d3	0.27	2.89	2.23	0.00
12295	5.718	Cacnb1	88.39	53.08	41.18	0.01
12296	4.852	Cacnb2	0.12	0.25	0.33	0.41
12297	3.120	Cacnb3	0.93	0.96	0.87	0.15
12298	8.417	Cacnb4	0.22	0.23	0.18	0.00
12299	1.301	Cacng1	309.18	277.57	214.72	0.00
12300	2.515	Cacng2	0.02	0.05	0.08	0.49
12301	1.634	Cacybp	22.51	19.49	25.10	0.40
12304	2.481	Pdia4	6.54	6.68	5.19	0.01
12305	3.805	Ddr1	4.32	4.56	3.53	0.01
12306	1.374	Anxa2	43.24	47.51	36.76	0.00
12307	2.806	Calb1	0.07	0.06	0.05	0.00
12308	1.431	Calb2	0.11	0.13	0.10	0.00
12309	0.480	S100g	0.41	0.38	0.29	0.00
12310	1.486	Calca	0.02	0.02	0.02	0.00
12311	3.864	Calcr	0.20	0.20	0.15	0.00
12313	4.001	Calm1	125.41	122.56	97.59	0.03
12314	1.509	Calm2	44.21	33.78	78.43	0.67
12315	2.208	Calm3	185.52	175.57	152.99	0.12
12316	10.672	Aspm	0.03	0.08	0.06	0.00
12317	1.943	Calr	113.88	115.47	100.95	0.12
12319	5.722	Car8	1.17	1.15	0.91	0.03
12321	3.410	Calu	26.56	25.52	20.05	0.02
12322	5.474	Camk2a	70.09	68.17	54.09	0.03
12323	4.611	Camk2b	18.88	17.29	13.56	0.02
12325	3.703	Camk2g	68.61	70.55	54.74	0.01
12326	6.975	Camk4	0.08	0.07	0.06	0.06
12328	1.387	Caml	8.94	8.39	6.47	0.00
12330	3.780	Canx	16.02	15.96	12.43	0.01
12331	2.816	Cap1	12.75	11.38	9.79	0.10
12332	1.352	Capg	13.31	14.39	11.84	0.06
12333	3.005	Capn1	34.69	38.19	29.76	0.01
12334	3.225	Capn2	24.05	25.15	19.53	0.01
12335	3.252	Capn3	41.34	43.90	33.99	0.00
12336	1.430	Capns1	162.40	171.72	133.44	0.01
12337	4.411	Capn5	0.99	0.98	0.77	0.01
12338	3.437	Capn6	1.62	1.54	1.21	0.02
12339	3.653	Capn7	9.77	9.87	7.65	0.01
12340	2.928	Capza1	0.30	0.28	3.55	0.94
12343	2.399	Capza2	122.44	114.84	89.11	0.01
12344	1.222	Capza3	0.00	0.00	0.00	0.00
12345	2.552	Capzb	175.11	178.68	139.12	0.01
12346	1.143	Car1	0.97	1.09	1.00	0.16
12348	1.603	Car11	4.08	4.18	3.24	0.00
12349	2.075	Car2	13.61	11.14	8.63	0.01
12350	1.696	Car3	1545.88	1646.58	1279.73	0.01
12351	1.342	Car4	10.13	9.62	7.52	0.01
12352	1.248	Car5a	0.03	0.00	0.00	0.00
12353	1.460	Car6	0.02	0.02	0.02	0.00
12354	1.538	Car7	0.96	0.99	0.76	0.00
12355	1.616	Nr1i3	0.81	0.17	0.13	0.00
12359	2.419	Cat	45.74	47.22	37.24	0.02
12361	8.260	Cask	0.98	1.01	0.78	0.00
12362	1.513	Casp1	0.63	0.58	0.45	0.00
12363	1.344	Casp4	0.56	0.54	0.42	0.00
12364	2.579	Casp12	5.70	5.73	4.45	0.01
12365	2.278	Casp14	0.03	0.03	0.03	0.31
12366	3.463	Casp2	1.28	1.19	0.92	0.01
12367	2.320	Casp3	1.83	1.76	1.40	0.03
12368	1.265	Casp6	2.92	2.99	2.32	0.01
12369	2.350	Casp7	1.91	1.84	1.44	0.01
12370	2.777	Casp8	1.20	1.21	1.13	0.18
12371	3.896	Casp9	1.75	1.21	0.98	0.05
12372	1.846	Casq1	1876.22	1922.63	1548.11	0.04
12373	2.281	Casq2	13.73	13.47	10.59	0.02
12374	4.534	Casr	3.10	2.94	2.28	0.00
12380	3.969	Cast	14.55	12.69	12.43	0.21
12385	3.676	Ctnna1	15.77	16.03	12.51	0.01
12386	4.164	Ctnna2	0.03	0.04	0.04	0.15
12387	3.548	Ctnnb1	52.26	51.68	39.99	0.00
12388	5.476	Ctnnd1	7.30	7.10	5.55	0.01
12389	2.716	Cav1	84.96	73.84	57.31	0.01
12390	2.473	Cav2	15.42	14.57	11.28	0.00
12391	1.161	Cav3	83.46	78.99	61.02	0.00
12393	5.936	Runx2	0.13	0.14	0.12	0.13
12394	4.290	Runx1	0.31	0.30	0.24	0.04
12395	3.631	Runx1t1	0.30	0.32	0.26	0.05
12396	6.046	Cbfa2t2	1.83	1.75	1.48	0.09
12397	0.294	Cbfa2t2-ps1	0.11	0.10	0.31	0.76
12398	4.635	Cbfa2t3h	4.47	3.78	2.94	0.01
12399	3.891	Runx3	0.24	0.22	0.17	0.00
12400	2.997	Cbfb	46.10	43.61	33.81	0.01
12401	1.616	Serpina6	0.00	0.00	0.00	0.00
12402	6.733	Cbl	0.42	0.42	0.40	0.18
12404	3.541	Cbln1	0.06	0.05	0.06	0.34
12405	2.461	Cbln2	0.09	0.09	0.07	0.00
12406	2.256	Serpinh1	51.82	50.27	38.93	0.00
12408	1.081	Cbr1	23.33	22.68	22.23	0.21
12409	0.971	Cbr2	19.78	21.25	19.50	0.16
12411	2.467	Cbs	0.52	0.52	0.40	0.00
12412	1.988	Cbx1	9.96	9.41	8.29	0.12
12416	3.740	Cbx2	0.46	0.44	0.37	0.08
12417	2.311	Cbx3	0.58	0.97	5.98	0.88
12418	2.517	Cbx4	1.69	1.69	1.32	0.01
12419	8.886	Cbx5	1.84	1.72	1.37	0.03
12421	6.517	Rb1cc1	3.69	3.48	3.85	0.30
12424	0.658	Cck	0.15	0.14	0.11	0.00
12425	3.325	Cckar	0.03	0.03	0.04	0.38
12426	2.483	Cckbr	0.04	0.04	0.03	0.00
12427	1.560	Ccna1	0.02	0.02	0.02	0.00
12428	2.756	Ccna2	2.15	1.13	0.88	0.01
12442	1.541	Ccnb2	0.93	0.92	0.78	0.10
12443	3.796	Ccnd1	3.57	3.35	2.62	0.01
12444	6.481	Ccnd2	2.57	2.47	1.93	0.01
12445	2.308	Ccnd3	8.97	8.36	10.88	0.41
12447	1.956	Ccne1	0.70	0.76	0.60	0.02
12448	4.895	Ccne2	0.97	0.91	0.71	0.01
12449	3.720	Ccnf	0.33	0.32	0.25	0.00
12450	3.487	Ccng1	242.69	234.11	190.06	0.05
12452	2.803	Ccng2	9.87	9.60	7.43	0.00
12453	2.333	Ccni	11.06	10.53	27.98	0.71
12454	2.554	Ccnk	54.80	53.68	41.65	0.01
12455	7.245	Ccnt1	1.65	1.62	1.28	0.03
12456	0.958	Ccpn-ps	1.16	0.09	0.07	0.00
12457	2.990	Ccrn4l	7.64	7.22	5.60	0.01
12458	1.755	Ccr6	0.15	0.14	0.11	0.00
12460	1.057	Ccs	13.28	14.02	10.85	0.00
12461	1.962	Cct2	73.68	79.18	61.85	0.01
12462	1.957	Cct3	41.09	40.94	40.97	0.23
12464	1.966	Cct4	63.30	65.30	54.78	0.08
12465	1.863	Cct5	88.04	85.81	66.44	0.00
12466	1.268	Cct6a	58.82	60.16	46.45	0.00
12467	1.787	Cct6b	0.38	0.81	0.64	0.02
12468	2.477	Cct7	69.52	53.64	48.76	0.15
12469	2.391	Cct8	43.92	47.57	36.77	0.00
12475	1.497	Cd14	1.64	1.56	1.22	0.01
12476	2.058	Cd151	112.98	103.65	80.32	0.01
12477	1.931	Ctla4	0.14	0.13	0.10	0.00
12478	2.399	Cd19	1.06	1.02	0.80	0.01
12479	1.841	Cd1d1	1.65	1.53	1.69	0.30
12480	1.245	Cd1d2	0.00	0.00	0.28	1.00
12481	1.144	Cd2	1.52	1.56	1.22	0.02
12482	2.983	Ms4a1	0.92	0.92	0.72	0.02
12483	4.088	Cd22	0.44	0.42	0.34	0.05
12484	1.816	Cd24a	88.75	82.22	127.97	0.50
12487	4.239	Cd28	0.60	0.56	0.44	0.02
12488	5.634	Cd2ap	0.56	0.55	0.78	0.46
12489	1.879	Cd33	0.42	0.40	0.32	0.04
12490	2.566	Cd34	24.19	22.29	17.33	0.01
12491	3.138	Cd36	71.47	72.24	56.01	0.01
12492	4.697	Scarb2	23.13	15.57	12.13	0.01
12493	1.226	Cd37	3.26	3.39	2.65	0.01
12494	2.972	Cd38	1.39	1.32	1.03	0.01
12495	4.197	Entpd1	2.93	2.94	2.34	0.03
12496	1.939	Entpd2	6.82	6.74	5.22	0.00
12497	2.544	Entpd6	6.23	6.17	4.78	0.00
12499	5.340	Entpd5	3.17	3.03	2.36	0.01
12500	0.604	Cd3d	1.79	1.86	1.43	0.00
12501	1.436	Cd3e	0.59	0.59	0.47	0.03
12502	0.900	Cd3g	0.69	0.77	0.59	0.00
12503	2.016	Cd247	0.57	0.72	0.57	0.02
12504	3.095	Cd4	0.73	0.68	0.53	0.01
12505	5.654	Cd44	1.34	1.28	1.00	0.01
12506	1.142	Cd48	1.26	1.22	0.94	0.00
12507	2.069	Cd5	0.49	0.48	0.37	0.00
12508	1.632	Cd53	2.63	2.64	2.05	0.01
12509	1.758	Cd59a	15.18	13.79	19.81	0.46
12511	3.034	Cd6	0.33	0.31	0.24	0.00
12512	1.037	Cd63	55.52	53.10	101.75	0.60
12514	1.345	Cd68	4.61	3.99	3.08	0.00
12515	1.620	Cd69	0.16	0.17	0.13	0.00
12516	0.978	Cd7	0.67	0.65	0.50	0.00
12517	1.408	Cd72	6.58	1.94	1.50	0.00
12518	1.327	Cd79a	2.00	2.10	3.02	0.46
12519	1.701	Cd80	0.12	0.11	0.13	0.33
12520	1.467	Cd81	59.72	60.01	46.61	0.01
12521	1.817	Cd82	10.62	10.67	8.28	0.01
12522	2.240	Cd83	1.33	1.22	0.94	0.00
12523	1.133	Cd84	0.66	0.70	0.58	0.07
12524	2.508	Cd86	0.51	0.48	0.38	0.02
12525	3.130	Cd8a	0.44	0.44	0.35	0.04
12526	1.416	Cd8b1	0.92	0.96	0.76	0.02
12527	1.192	Cd9	24.21	23.70	27.37	0.33
12530	3.627	Cdc25a	1.95	1.93	1.49	0.00
12531	2.929	Cdc25b	1.07	1.11	0.86	0.00
12532	1.941	Cdc25c	0.05	0.08	0.06	0.00
12534	2.860	Cdc2a	0.45	0.42	0.33	0.02
12537	2.589	Cdc2l1	16.45	17.59	13.73	0.01
12539	2.456	Cdc37	49.14	49.37	38.29	0.01
12540	4.483	Cdc42	54.82	27.24	35.51	0.41
12544	2.138	Cdc45l	1.12	1.19	0.92	0.00
12545	2.960	Cdc7	0.21	0.20	0.15	0.00
12549	7.722	Cdgap	3.22	3.07	2.38	0.00
12550	4.413	Cdh1	0.82	0.79	0.63	0.03
12552	4.216	Cdh11	0.60	0.59	0.65	0.30
12554	4.137	Cdh13	22.06	19.82	15.34	0.00
12555	2.843	Cdh15	8.69	8.75	6.79	0.01
12556	2.860	Cdh16	0.03	0.05	0.04	0.00
12557	3.394	Cdh17	0.00	0.00	0.01	1.00
12558	4.711	Cdh2	0.32	0.32	0.41	0.41
12560	4.809	Cdh3	0.09	0.08	0.09	0.32
12561	7.732	Cdh4	3.81	3.85	2.98	0.01
12562	3.911	Cdh5	25.00	24.48	18.94	0.00
12563	2.632	Cdh6	0.04	0.03	0.02	0.00
12564	4.484	Cdh8	0.03	0.03	0.02	0.00
12565	2.903	Cdh9	0.02	0.02	0.02	0.00
12566	3.731	Cdk2	0.92	0.90	0.70	0.01
12567	1.447	Cdk4	20.82	20.59	16.97	0.06
12568	2.676	Cdk5	5.90	5.27	4.07	0.00
12569	4.136	Cdk5r1	0.14	0.13	0.13	0.25
12570	2.791	Cdk5r2	0.16	0.13	0.15	0.33
12571	5.023	Cdk6	0.11	0.21	0.16	0.00
12572	1.288	Cdk7	6.15	6.49	5.29	0.05
12575	1.907	Cdkn1a	19.59	18.04	14.09	0.01
12576	4.503	Cdkn1b	12.52	14.71	11.45	0.01
12577	1.908	Cdkn1c	44.21	40.98	31.90	0.01
12578	1.779	Cdkn2a	0.17	0.17	0.14	0.09
12579	1.284	Cdkn2b	1.71	1.58	1.22	0.00
12580	2.434	Cdkn2c	8.22	4.96	3.85	0.01
12581	1.081	Cdkn2d	0.36	0.34	5.42	0.95
12583	1.530	Cdo1	48.24	46.59	36.07	0.00
12585	2.510	Cdr2	2.22	2.03	1.56	0.00
12587	0.567	Mia1	0.69	0.80	0.62	0.00
12589	2.652	Ift81	1.13	1.17	0.90	0.00
12590	1.747	Cdx1	0.07	0.07	0.09	0.43
12591	2.145	Cdx2	0.12	0.11	0.11	0.20
12592	1.595	Cdx4	0.02	0.02	0.02	0.00
12593	3.386	Cdyl	1.44	1.30	1.18	0.15
12606	2.636	Cebpa	13.22	12.24	9.62	0.02
12607	4.600	Cebpz	6.67	8.93	7.57	0.09
12608	1.504	Cebpb	57.86	53.60	42.04	0.02
12609	2.260	Cebpd	27.05	25.05	19.46	0.01
12611	4.276	Cebpg	8.22	7.70	5.99	0.01
12613	2.039	Cel	1.20	1.16	0.99	0.09
12614	11.050	Celsr1	0.13	0.13	0.12	0.17
12615	1.337	Cenpa	1.61	1.70	1.31	0.00
12616	2.724	Cenpb	109.56	101.50	79.62	0.02
12617	3.080	Cenpc1	0.76	0.74	0.67	0.15
12622	1.742	Cer1	0.04	0.05	0.04	0.00
12623	2.247	Ces1	0.04	0.04	0.05	0.40
12626	1.116	Cetn3	11.85	11.22	8.98	0.04
12627	1.038	Cfc1	0.00	0.00	0.00	0.00
12628	4.365	Cfh	1.99	2.09	2.94	0.45
12630	2.255	Cfi	0.00	0.05	0.04	0.00
12631	2.461	Cfl1	9.81	8.58	19.99	0.67
12632	2.940	Cfl2	149.51	142.43	110.62	0.01
12633	8.113	Cflar	1.00	1.04	0.91	0.12
12638	6.305	Cftr	0.01	0.00	0.00	0.00
12640	0.691	Cga	0.00	0.00	0.00	0.00
12642	1.353	Ch25h	0.44	0.40	0.31	0.00
12643	1.653	Chad	12.17	11.55	8.99	0.01
12647	2.810	Chat	0.01	0.01	0.02	0.52
12648	6.274	Chd1	1.30	1.19	0.92	0.00
12649	3.366	Chek1	0.09	0.09	0.07	0.00
12651	2.138	Chkb	9.95	8.75	6.78	0.00
12652	1.882	Chga	1.34	1.38	1.09	0.02
12653	2.733	Chgb	1.27	1.21	0.96	0.03
12654	1.612	Chi3l1	0.95	0.92	0.71	0.00
12655	1.496	Chi3l3	4.02	3.95	4.88	0.38
12659	2.525	Ovgp1	0.44	0.43	0.41	0.20
12660	5.989	Chka	0.49	0.46	0.39	0.09
12661	7.751	Chl1	0.09	0.09	0.07	0.00
12662	4.867	Chm	2.36	2.32	2.22	0.20
12663	1.866	Chml	0.19	0.18	0.14	0.00
12667	3.273	Chrd	0.97	1.03	0.79	0.00
12669	4.099	Chrm1	0.06	0.07	0.06	0.10
12671	4.298	Chrm3	0.10	0.11	0.09	0.06
12672	1.440	Chrm4	0.00	0.00	0.00	0.00
12675	3.466	Chuk	2.19	2.22	1.95	0.12
12677	3.180	Chx10	0.02	0.02	0.03	0.49
12683	1.107	Cidea	6.53	6.73	5.21	0.00
12684	1.165	Cideb	0.20	0.21	0.16	0.00
12686	1.879	Elovl3	0.52	0.48	0.38	0.03
12695	9.322	Inadl	0.20	0.20	0.16	0.02
12696	1.256	Cirbp	21.67	21.88	16.96	0.01
12700	2.161	Cish	3.77	3.51	2.72	0.00
12702	2.528	Socs3	2.12	1.97	1.52	0.00
12703	1.220	Socs1	0.75	0.70	0.56	0.03
12704	9.452	Cit	0.16	0.16	0.13	0.04
12705	0.975	Cited1	1.24	1.24	0.98	0.02
12706	1.113	Ck-ps1	9.02	8.36	7.66	0.16
12708	1.297	Ck-ps3	0.96	0.89	2.14	0.68
12709	1.402	Ckb	4.88	4.60	12.21	0.71
12715	1.415	Ckm	34264.84	34593.15	26896.23	0.01
12716	1.589	Ckmt1	0.99	1.14	0.91	0.03
12721	1.597	Coro1a	13.42	13.45	10.41	0.00
12722	3.022	Clca1	0.16	0.16	0.19	0.33
12723	3.545	Clcn1	29.43	30.39	23.54	0.00
12724	3.946	Clcn2	1.09	0.93	0.73	0.02
12725	6.107	Clcn3	4.68	4.39	3.41	0.01
12727	4.578	Clcn4-2	12.20	11.82	9.17	0.01
12728	2.699	Clcn5	0.12	0.11	0.08	0.00
12729	1.497	Clns1a	22.52	21.18	22.59	0.28
12733	2.403	Clcnka	0.07	0.06	0.07	0.30
12737	3.236	Cldn1	1.33	1.27	1.00	0.02
12738	3.042	Cldn2	0.04	0.04	0.03	0.00
12739	1.259	Cldn3	4.18	3.88	2.99	0.00
12740	1.789	Cldn4	2.12	1.97	1.53	0.01
12741	1.414	Cldn5	13.09	12.13	9.35	0.00
12745	2.278	Clgn	0.01	0.01	0.03	0.73
